[2024-11-25 07:17:37] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-25 07:17:37] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-11-25 07:17:37] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-25 07:17:39] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-25 07:17:39] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-25 07:17:39] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-25 07:17:43] [class-ss-setup-task.php:33] Creating archive directory: C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057\
[2024-11-25 07:17:43] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/Romail-hayat.github.io/
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/woocommerce-notices.bcee9b5e1c8f65ac7927.bundle.min.js
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/woocommerce-notices.ee407e8319d2ee060119.bundle.js
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/woocommerce-purchase-summary.3676ccd8c29ef0924b84.bundle.min.js
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/woocommerce-purchase-summary.c8767542fa302a7f351f.bundle.js
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/admin-rtl.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/admin-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/admin.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/admin.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/app-rtl.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/app-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/app.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/app.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/editor-rtl.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/editor-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/editor.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/editor.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/frontend-msie.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/frontend-msie.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/custom-code-rtl.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/custom-code-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/custom-code.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/custom-code.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/loop-grid-cta.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/loop-grid-cta.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/notes.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/notes.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/sticky.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview-rtl.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-my-account-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-my-account.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-product-add-to-cart-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-product-add-to-cart.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-products-archive-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-products-archive.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-purchase-summary-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-purchase-summary.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-_loop-grid-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-_loop-grid.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/widget-author-box-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/widget-author-box.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/widget-blockquote-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/widget-blockquote.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/widget-breadcrumbs-rtl.min.css
[2024-11-25 07:17:47] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/widget-breadcrumbs.min.css
