[2024-11-25 16:06:38] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-25 16:06:38] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-25 16:06:38] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-25 16:06:39] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-25 16:06:39] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-25 16:06:39] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-25 16:06:42] [class-ss-setup-task.php:33] Creating archive directory: C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798\
[2024-11-25 16:06:42] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/Romail-hayat.github.io/
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:49] [class-ss-page.php:119] Checking Content Identical:bb17f2e0ea45bef0e022c53b2f757d95fea01b7b===. Value: FALSE
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css
[2024-11-25 16:06:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 1008
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a099e73c6-ZmxXjn.tmp
[2024-11-25 16:06:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css?simply_static_page=6330
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css?simply_static_page=6330
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:103] Filesize: 155 bytes
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a099e73c6-ZmxXjn.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:49] [class-ss-page.php:119] Checking Content Identical:53e27a4ca78f4d4ce16cf36554bf914d5e1e3e8e===. Value: FALSE
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css
[2024-11-25 16:06:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 1008
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a099ebc11-Nq1026.tmp
[2024-11-25 16:06:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css?simply_static_page=6331
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css?simply_static_page=6331
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:103] Filesize: 184 bytes
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a099ebc11-Nq1026.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:49] [class-ss-page.php:119] Checking Content Identical:a8225cb3a49d42ea1a9990dd2fcbc244fd6cc644===. Value: FALSE
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css
[2024-11-25 16:06:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 1008
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a099f060c-IMo8cE.tmp
[2024-11-25 16:06:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css?simply_static_page=6332
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css?simply_static_page=6332
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:103] Filesize: 146 bytes
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css
[2024-11-25 16:06:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a099f060c-IMo8cE.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:49] [class-ss-page.php:119] Checking Content Identical:cac15fdcefc0f1912a6c56d1a46d6570182f3be1===. Value: FALSE
[2024-11-25 16:06:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css
[2024-11-25 16:06:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 1008
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a09a0043b-kJmG6G.tmp
[2024-11-25 16:06:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css?simply_static_page=6333
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css?simply_static_page=6333
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:103] Filesize: 330 bytes
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/swing.css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a09a0043b-kJmG6G.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:50] [class-ss-page.php:119] Checking Content Identical:c5119affdae742075fbda09df63575fc91ce2b5e===. Value: FALSE
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css
[2024-11-25 16:06:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 1008
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a09a046a4-bwKyKM.tmp
[2024-11-25 16:06:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css?simply_static_page=6334
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css?simply_static_page=6334
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:103] Filesize: 252 bytes
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a09a046a4-bwKyKM.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:50] [class-ss-page.php:119] Checking Content Identical:0ec0b263cb0098277016da19c7dd97e06bb0dfb4===. Value: FALSE
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/tada.css
[2024-11-25 16:06:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 1008
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a09a0a415-46rBea.tmp
[2024-11-25 16:06:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/tada.css?simply_static_page=6335
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/tada.css?simply_static_page=6335
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:103] Filesize: 351 bytes
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/tada.css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a09a0a415-46rBea.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor/assets/lib/animations/styles/tada.css
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:50] [class-ss-page.php:119] Checking Content Identical:78dabd08731f2fc9990e23e85636c127baadb9d0===. Value: FALSE
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/tada.min.css
[2024-11-25 16:06:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 1008
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a09a0f169-aGTSpL.tmp
[2024-11-25 16:06:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/tada.min.css?simply_static_page=6336
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/tada.min.css?simply_static_page=6336
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:103] Filesize: 267 bytes
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/tada.min.css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a09a0f169-aGTSpL.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor/assets/lib/animations/styles/tada.min.css
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:50] [class-ss-page.php:119] Checking Content Identical:13d63bc6e9a885a4c6758c0ac50ba10319818398===. Value: FALSE
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.css
[2024-11-25 16:06:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 1008
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a09a1667d-C0Aizp.tmp
[2024-11-25 16:06:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.css?simply_static_page=6337
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.css?simply_static_page=6337
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:103] Filesize: 454 bytes
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/wobble.css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a09a1667d-C0Aizp.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.css
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:50] [class-ss-page.php:119] Checking Content Identical:54f41287257c5277dbc232cdd986efa11e49f632===. Value: FALSE
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.min.css
[2024-11-25 16:06:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 1008
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a09a1b02d-yxKnl8.tmp
[2024-11-25 16:06:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.min.css?simply_static_page=6338
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.min.css?simply_static_page=6338
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:103] Filesize: 357 bytes
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/wobble.min.css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a09a1b02d-yxKnl8.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.min.css
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:06:50] [class-ss-page.php:119] Checking Content Identical:4836e28feca73f643e4843687e9f646119eca697===. Value: FALSE
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.css
[2024-11-25 16:06:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 1008
[2024-11-25 16:06:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a09a1f259-ylUfgH.tmp
[2024-11-25 16:06:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.css?simply_static_page=6339
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.css?simply_static_page=6339
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:103] Filesize: 145 bytes
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:06:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.css
